2024/12/17 08:41:21.632 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCACT_RS08965, spec=gm05066
2024/12/17 08:41:21.664 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=2391, order=0, coreidx1=1198, coreidx2=1198
2024/12/17 08:41:21.664 [AWT-EventQueue-0] INFO   cgdp.corealign.Cluster Cluster id=695, name=695
2024/12/17 08:41:21.664 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LBCZ_RS08290, spec=gm04274
2024/12/17 08:41:21.664 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=695, order=0, coreidx1=1175, coreidx2=1175
2024/12/17 08:41:21.664 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCYAK_RS09240, spec=gm05061
2024/12/17 08:41:21.664 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=695, order=0, coreidx1=1175, coreidx2=1175
2024/12/17 08:41:21.664 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCACT_RS09420, spec=gm05066
2024/12/17 08:41:21.664 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=695, order=0, coreidx1=1175, coreidx2=1175
2024/12/17 08:41:21.664 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BGL52_RS08960, spec=gm08549
2024/12/17 08:41:21.664 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=695, order=0, coreidx1=1175, coreidx2=1175
2024/12/17 08:41:21.664 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=DYY97_RS08270, spec=gm10478
2024/12/17 08:41:21.664 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=695, order=0, coreidx1=1175, coreidx2=1175
2024/12/17 08:41:21.664 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCABL_RS09500, spec=lcb
2024/12/17 08:41:21.664 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=695, order=0, coreidx1=1175, coreidx2=1175
2024/12/17 08:41:21.664 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BN194_RS09535, spec=lcw
2024/12/17 08:41:21.664 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=695, order=0, coreidx1=1175, coreidx2=1175
2024/12/17 08:41:21.664 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCA12A_RS08440, spec=lcx
2024/12/17 08:41:21.664 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=695, order=0, coreidx1=1175, coreidx2=1175
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.Cluster Cluster id=419, name=419
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LBCZ_RS08060, spec=gm04274
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=419, order=0, coreidx1=1145, coreidx2=1145
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCYAK_RS09085, spec=gm05061
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=419, order=0, coreidx1=1145, coreidx2=1145
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCACT_RS09265, spec=gm05066
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=419, order=0, coreidx1=1145, coreidx2=1145
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BGL52_RS08745, spec=gm08549
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=419, order=0, coreidx1=1145, coreidx2=1145
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=DYY97_RS08085, spec=gm10478
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=419, order=0, coreidx1=1145, coreidx2=1145
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCABL_RS09345, spec=lcb
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=419, order=0, coreidx1=1145, coreidx2=1145
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BN194_RS09380, spec=lcw
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=419, order=0, coreidx1=1145, coreidx2=1145
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCA12A_RS08285, spec=lcx
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=419, order=0, coreidx1=1145, coreidx2=1145
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.Cluster Cluster id=1391, name=1391
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LBCZ_RS08240, spec=gm04274
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1391, order=0, coreidx1=1165, coreidx2=1165
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCYAK_RS09190, spec=gm05061
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1391, order=0, coreidx1=1165, coreidx2=1165
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCACT_RS09370, spec=gm05066
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1391, order=0, coreidx1=1165, coreidx2=1165
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BGL52_RS08905, spec=gm08549
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1391, order=0, coreidx1=1165, coreidx2=1165
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=DYY97_RS08215, spec=gm10478
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1391, order=0, coreidx1=1165, coreidx2=1165
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCABL_RS09450, spec=lcb
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1391, order=0, coreidx1=1165, coreidx2=1165
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BN194_RS09485, spec=lcw
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1391, order=0, coreidx1=1165, coreidx2=1165
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCA12A_RS08390, spec=lcx
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1391, order=0, coreidx1=1165, coreidx2=1165
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.Cluster Cluster id=166, name=166
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LBCZ_RS07545, spec=gm04274
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=166, order=0, coreidx1=1047, coreidx2=1047
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCYAK_RS08565, spec=gm05061
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=166, order=0, coreidx1=1047, coreidx2=1047
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCACT_RS08745, spec=gm05066
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=166, order=0, coreidx1=1047, coreidx2=1047
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BGL52_RS08220, spec=gm08549
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=166, order=0, coreidx1=1047, coreidx2=1047
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=DYY97_RS07565, spec=gm10478
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=166, order=0, coreidx1=1047, coreidx2=1047
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCABL_RS08825, spec=lcb
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=166, order=0, coreidx1=1047, coreidx2=1047
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BN194_RS08845, spec=lcw
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=166, order=0, coreidx1=1047, coreidx2=1047
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCA12A_RS07775, spec=lcx
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=166, order=0, coreidx1=1047, coreidx2=1047
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.Cluster Cluster id=1606, name=1606
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LBCZ_RS07570, spec=gm04274
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1606, order=0, coreidx1=1052, coreidx2=1052
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCYAK_RS08590, spec=gm05061
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1606, order=0, coreidx1=1052, coreidx2=1052
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCACT_RS08770, spec=gm05066
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1606, order=0, coreidx1=1052, coreidx2=1052
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BGL52_RS08250, spec=gm08549
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1606, order=0, coreidx1=1052, coreidx2=1052
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=DYY97_RS07590, spec=gm10478
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1606, order=0, coreidx1=1052, coreidx2=1052
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCABL_RS08850, spec=lcb
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1606, order=0, coreidx1=1052, coreidx2=1052
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BN194_RS08870, spec=lcw
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1606, order=0, coreidx1=1052, coreidx2=1052
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCA12A_RS07800, spec=lcx
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1606, order=0, coreidx1=1052, coreidx2=1052
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.Cluster Cluster id=1560, name=1560
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LBCZ_RS07610, spec=gm04274
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1560, order=0, coreidx1=1059, coreidx2=1059
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCYAK_RS08625, spec=gm05061
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1560, order=0, coreidx1=1059, coreidx2=1059
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCACT_RS08805, spec=gm05066
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1560, order=0, coreidx1=1059, coreidx2=1059
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BGL52_RS08290, spec=gm08549
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1560, order=0, coreidx1=1059, coreidx2=1059
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=DYY97_RS07625, spec=gm10478
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1560, order=0, coreidx1=1059, coreidx2=1059
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCABL_RS08885, spec=lcb
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1560, order=0, coreidx1=1059, coreidx2=1059
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BN194_RS08905, spec=lcw
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1560, order=0, coreidx1=1059, coreidx2=1059
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCA12A_RS07835, spec=lcx
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1560, order=0, coreidx1=1059, coreidx2=1059
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.Cluster Cluster id=1838, name=1838
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LBCZ_RS07500, spec=gm04274
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1838, order=0, coreidx1=1038, coreidx2=1038
2024/12/17 08:41:21.665 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCYAK_RS08520, spec=gm05061
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1838, order=0, coreidx1=1038, coreidx2=1038
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCACT_RS08700, spec=gm05066
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1838, order=0, coreidx1=1038, coreidx2=1038
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BGL52_RS08175, spec=gm08549
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1838, order=0, coreidx1=1038, coreidx2=1038
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=DYY97_RS07520, spec=gm10478
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1838, order=0, coreidx1=1038, coreidx2=1038
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCABL_RS08780, spec=lcb
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1838, order=0, coreidx1=1038, coreidx2=1038
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BN194_RS08800, spec=lcw
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1838, order=0, coreidx1=1038, coreidx2=1038
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCA12A_RS07450, spec=lcx
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1838, order=0, coreidx1=1038, coreidx2=1038
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.Cluster Cluster id=1400, name=1400
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LBCZ_RS07680, spec=gm04274
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1400, order=0, coreidx1=1073, coreidx2=1073
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCYAK_RS08695, spec=gm05061
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1400, order=0, coreidx1=1073, coreidx2=1073
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCACT_RS08875, spec=gm05066
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1400, order=0, coreidx1=1073, coreidx2=1073
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BGL52_RS08365, spec=gm08549
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1400, order=0, coreidx1=1073, coreidx2=1073
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=DYY97_RS07705, spec=gm10478
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1400, order=0, coreidx1=1073, coreidx2=1073
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCABL_RS08955, spec=lcb
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1400, order=0, coreidx1=1073, coreidx2=1073
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BN194_RS08975, spec=lcw
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1400, order=0, coreidx1=1073, coreidx2=1073
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCA12A_RS07905, spec=lcx
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1400, order=0, coreidx1=1073, coreidx2=1073
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.Cluster Cluster id=606, name=606
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LBCZ_RS08050, spec=gm04274
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=606, order=0, coreidx1=1143, coreidx2=1143
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCYAK_RS09075, spec=gm05061
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=606, order=0, coreidx1=1143, coreidx2=1143
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCACT_RS09255, spec=gm05066
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=606, order=0, coreidx1=1143, coreidx2=1143
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BGL52_RS08735, spec=gm08549
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=606, order=0, coreidx1=1143, coreidx2=1143
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=DYY97_RS08075, spec=gm10478
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=606, order=0, coreidx1=1143, coreidx2=1143
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCABL_RS09335, spec=lcb
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=606, order=0, coreidx1=1143, coreidx2=1143
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BN194_RS09370, spec=lcw
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=606, order=0, coreidx1=1143, coreidx2=1143
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCA12A_RS08275, spec=lcx
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=606, order=0, coreidx1=1143, coreidx2=1143
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.Cluster Cluster id=36, name=36
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LBCZ_RS08370, spec=gm04274
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=36, order=0, coreidx1=1188, coreidx2=1188
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCYAK_RS09310, spec=gm05061
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=36, order=0, coreidx1=1188, coreidx2=1188
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCACT_RS09490, spec=gm05066
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=36, order=0, coreidx1=1188, coreidx2=1188
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BGL52_RS09045, spec=gm08549
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=36, order=0, coreidx1=1188, coreidx2=1188
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=DYY97_RS08340, spec=gm10478
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=36, order=0, coreidx1=1188, coreidx2=1188
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCABL_RS09570, spec=lcb
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=36, order=0, coreidx1=1188, coreidx2=1188
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BN194_RS09605, spec=lcw
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=36, order=0, coreidx1=1188, coreidx2=1188
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BN194_RS16410, spec=lcw
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=36, order=0, coreidx1=1188, coreidx2=1188
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCA12A_RS08510, spec=lcx
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=36, order=0, coreidx1=1188, coreidx2=1188
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.Cluster Cluster id=2061, name=2061
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LBCZ_RS07505, spec=gm04274
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=2061, order=0, coreidx1=1039, coreidx2=1039
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCYAK_RS08525, spec=gm05061
2024/12/17 08:41:21.666 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=2061, order=0, coreidx1=1039, coreidx2=1039
